Screen title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MAME filename,MD5,SHA1,SHA256,SHA512
Oshidashi Zentrix / ZinTrick@押し出しジントリック / ZinTrick,oshidashizentrix,World,1996,ADK,SNK/ADK,#input:joystick>8:buttons>3 #players:2:vs #genre:puzzle>drop #arcadeboard:snk>mvs #lang:ja:en #unlicensed:bootleg #mameparent,zintrckb.zip,fb38821b2cd5736f7033e8562fa3d3c8,95b00af1fbbe8e58735a13b0d7dc7917a0d0388b,6a285a4f83492fa6cb053a4ffc5376b62387a38e833b5937c647185944458053,cec0966e8f0241238e0ae70d889f975c11593e6c70da1e2e8d775fcde6d938918db6dbc5b4fe260d4406b9e0629b27c399b9130fb8530a2ae3b58ab0c93bbf97
OverTop,overtop,World,1996-04-26,ADK,SNK/ADK,#input:joystick>2h:buttons>2 #players:1 #genre:racing #arcadeboard:snk>mvs #lang:ja:en #mameparent,overtop.zip,e3b8599bebc52258afbada40335149fe,3e0336f7cfd189b7a1d45d233f9e31aa5f48cff1,2c21b0dbe85289b3b5f1fbdcb36b85e501f6d195e5ae656f27f79273e19c79e4,87ff9dffe20b220dc23f7194612c7450283e793eea9d99e25216746f5341eddbfa8ef6d7c6b240975af90350bd0bd7a54d2cf2693ee47935d7bb661528f6fdc2
Ozma Wars,ozmawars,World,1979,SNK,SNK,#input:joystick>2h:buttons>1 #players:2:alt #search:tate>ccw #genre:shmup #arcadeboard:snk #lang:en #set:1 #mameparent,ozmawars.zip,a4b0741fe6dc47259f1ca2585283d458,99bec9c87b0ebaf09d38463a8b005d44ab80bcfb,d34fbe6e1c685767ac784f4bfa1c8a27b263c36f98a680a4f2ccaa3d1ed0889f,98f0470140ffaa69728fe1d70337559ada6a0632cec8b3caf6fd8174a918f6ca681bb7260a2c358f59b2c30424cee09893e9c93734bdef96ae8b96605c28d01a
Ozma Wars,ozmawars,World,1979,SNK,SNK,#input:joystick>2h:buttons>1 #players:2:alt #search:tate>ccw #genre:shmup #arcadeboard:snk #lang:en #set:2,ozmawars2.zip|ozmawars.zip,a4b0741fe6dc47259f1ca2585283d458,99bec9c87b0ebaf09d38463a8b005d44ab80bcfb,d34fbe6e1c685767ac784f4bfa1c8a27b263c36f98a680a4f2ccaa3d1ed0889f,98f0470140ffaa69728fe1d70337559ada6a0632cec8b3caf6fd8174a918f6ca681bb7260a2c358f59b2c30424cee09893e9c93734bdef96ae8b96605c28d01a
Ozma Wars,ozmawars,World,1979,SNK,Model Racing,#input:joystick>2h:buttons>1 #players:2:alt #search:tate>ccw #genre:shmup #arcadeboard:snk #lang:en #unlicensed:bootleg,ozmawarsmr.zip|ozmawars.zip,a4b0741fe6dc47259f1ca2585283d458,99bec9c87b0ebaf09d38463a8b005d44ab80bcfb,d34fbe6e1c685767ac784f4bfa1c8a27b263c36f98a680a4f2ccaa3d1ed0889f,98f0470140ffaa69728fe1d70337559ada6a0632cec8b3caf6fd8174a918f6ca681bb7260a2c358f59b2c30424cee09893e9c93734bdef96ae8b96605c28d01a
Solar Fight,ozmawars,World,1979,SNK,,#input:joystick>2h:buttons>1 #players:2:alt #search:tate>ccw #genre:shmup #arcadeboard:snk #lang:en #unlicensed:bootleg,solfight.zip|ozmawars.zip,a4b0741fe6dc47259f1ca2585283d458,99bec9c87b0ebaf09d38463a8b005d44ab80bcfb,d34fbe6e1c685767ac784f4bfa1c8a27b263c36f98a680a4f2ccaa3d1ed0889f,98f0470140ffaa69728fe1d70337559ada6a0632cec8b3caf6fd8174a918f6ca681bb7260a2c358f59b2c30424cee09893e9c93734bdef96ae8b96605c28d01a
Space Phantoms,ozmawars,USA,1979,SNK,Zilec,#input:joystick>2h:buttons>1 #players:2:alt #search:tate>ccw #genre:shmup #arcadeboard:snk #lang:en #unlicensed:bootleg,spaceph.zip|ozmawars.zip,a4b0741fe6dc47259f1ca2585283d458,99bec9c87b0ebaf09d38463a8b005d44ab80bcfb,d34fbe6e1c685767ac784f4bfa1c8a27b263c36f98a680a4f2ccaa3d1ed0889f,98f0470140ffaa69728fe1d70337559ada6a0632cec8b3caf6fd8174a918f6ca681bb7260a2c358f59b2c30424cee09893e9c93734bdef96ae8b96605c28d01a
Paddle Mania,paddlemania,World,1988,SNK,SNK,#input:joystick>8:buttons>2 #players:4:coop:vs #search:tate>cw #genre:sports>paddle #arcadeboard:snk #lang:en #mameparent,paddlema.zip,7349e28e5d5fb44ba4c67c3a043779bd,d74ac2d5cac7764e786babcd7500af52e111e0a8,29a77ef6e1089c93cdfffac073c5a788b0cb80d53202f0480ff76232946e911f,9be9c4c315eafe402ee2652185b3044f0890bedea7cbbba8757daa299c6990658c2fff58d24500d14b7a398380523953f8889e8e6bf2d2fd00d2082ace151fbd
Pioneer Balloon,pioneerballoon,USA,1982,SNK,Rock-Ola,#input:joystick>8:buttons>1 #players:2:alt #search:tate>cw #genre:shmup>h #arcadeboard:snk #lang:en,pballoonr.zip|pballoon.zip,cc5663c6cb4778d7e4dec3386579bac7,b9401d4ea03bdbf507f912381887b88949c1e935,ddeffe4e80d118fd6c5729535a1541063235923da3b23907d8ea5b29529b8e36,d79250233490592943f6c5d4aedd0b3cdbf140be3c0ff68be1082d415d41467b20324d9696e3cf75f165e28c5c05ee848faf4e39c283598a234ba65e9d740a15
Pioneer Balloon,pioneerballoon,World,1982,SNK,SNK,#input:joystick>8:buttons>1 #players:2:alt #search:tate>cw #genre:shmup>h #arcadeboard:snk #lang:en #mameparent,pballoon.zip,cc5663c6cb4778d7e4dec3386579bac7,b9401d4ea03bdbf507f912381887b88949c1e935,ddeffe4e80d118fd6c5729535a1541063235923da3b23907d8ea5b29529b8e36,d79250233490592943f6c5d4aedd0b3cdbf140be3c0ff68be1082d415d41467b20324d9696e3cf75f165e28c5c05ee848faf4e39c283598a234ba65e9d740a15
Pochi to Nyaa / Pochi and Nyaa@ポチッとにゃ〜 / ポチッとにゃ〜 Pochi and Nyaa,pochitonyaa,World,2003-12-24,Aiky/Taito,Taito,#input:joystick>4:buttons>3 #players:2:vs #genre:puzzle>drop #arcadeboard:snk>mvs #lang:ja:en,pnyaaa.zip|pnyaa.zip,62dd477cd64fc7dbc587382877ba6669,10a40216d6e5efd5347a6a67e67fb93ea16e9309,2b64148705f68b435ac72602e6216bb3bbd8c9ff1795d67aa45742f1646ab1ea,964a86db52ea2e3f802057e7cce0dade1c2d0495fa08a121586aa4cbf3418deeb2e788adadbdeddca1c5a71738fa42823c733e1e6c4ca17b4b2ece47e0185af2
Pochi to Nyaa / Pochi and Nyaa@ポチッとにゃ〜 / ポチッとにゃ〜 Pochi and Nyaa,pochitonyaa,World,,Aiky/Taito,Taito,#input:joystick>4:buttons>3 #players:2:vs #genre:puzzle>drop #arcadeboard:snk>mvs #lang:ja:en #mameparent,pnyaa.zip,62dd477cd64fc7dbc587382877ba6669,10a40216d6e5efd5347a6a67e67fb93ea16e9309,2b64148705f68b435ac72602e6216bb3bbd8c9ff1795d67aa45742f1646ab1ea,964a86db52ea2e3f802057e7cce0dade1c2d0495fa08a121586aa4cbf3418deeb2e788adadbdeddca1c5a71738fa42823c733e1e6c4ca17b4b2ece47e0185af2
Power Spikes II@Power Spikes II パワースパイクスII / Power Spikes II,supervolley94,World,1994-10-19,Video System,Taito/Video System,#input:joystick>8:buttons>2 #players:2:vs #genre:sports>volleyball #arcadeboard:snk>mvs #lang:ja:en #mameparent,pspikes2.zip,a697cbd3bae0cda1966dfd27daff577d,8617598887e6cc51bb351e557fe4767339fead43,165a74f43ca7c05dea0b694a8d70ce94e062d087dd7072e0e3ea00049faab3c1,48605e0881838161e92c34e8a8216dd5674545a9abba33e9018f49d0feb70bcfaa00c2829eec0ec935a1beae3e0b493e87cda11afb0acbd69a3f547f6c2d0f90
Prehistoric Isle 2: Genshi-jima / Prehistoric Isle 2@Prehistoric Isle 2 原始島 / Prehistoric Isle 2,prehistoricisle2,World,1999-09-27,Saurus/Yumekobo,SNK,#input:joystick>8:buttons>2 #players:2:coop #genre:shmup>h #arcadeboard:snk>mvs #lang:ja:en #mameparent,preisle2.zip,1876d75972acb8df0f711cadd866c3a4,a4ae9bccae42e08ab0a4370d07beed4c8e241e23,e9afe767ae0cb5a0128ed9d87f96061388b3175380fc6a77c6367ab34e36d487,67c4f15d2ebc9af1300abda15c00b6a41fe834202d375d10cee2ee18c7a3c9868084a6a1156fa22b7d25faafa8be95ce666abcb001d13c9b3ece71914ac148c0
Psycho Soldier@Psycho Soldier サイコ・ソルジャー,psychosoldier,Japan,1987,SNK,SNK,#input:joystick>8:buttons>2 #players:2:coop #genre:action>platformer #arcadeboard:snk #lang:ja,psychosj.zip|psychos.zip,945ca6b81023180108353b0c5956471c,1188f3ffbc42ae9823946be1a7d67246b047f2c6,7c040879bb6735214b57556bf86ce39be86fe566e328b5b9c7ce05b2eb7e20d3,57374cbc633a1690ed05401f58434a8b9a2c8591bf70c270b21a047878542a2c1e0e1ff332370579152df9b0fbd0026d26ac9d7eb7dc960ac4b5056ba5f78942
Psycho Soldier@Psycho Soldier サイコ・ソルジャー,psychosoldier,USA,1987,SNK,SNK,#input:joystick>8:buttons>2 #players:2:coop #genre:action>platformer #arcadeboard:snk #lang:en #mameparent,psychos.zip,945ca6b81023180108353b0c5956471c,1188f3ffbc42ae9823946be1a7d67246b047f2c6,7c040879bb6735214b57556bf86ce39be86fe566e328b5b9c7ce05b2eb7e20d3,57374cbc633a1690ed05401f58434a8b9a2c8591bf70c270b21a047878542a2c1e0e1ff332370579152df9b0fbd0026d26ac9d7eb7dc960ac4b5056ba5f78942
Pulstar,pulstar,World,1995-08-28,Aicom,SNK,#input:joystick>8:buttons>2 #players:2:coop #genre:shmup>h #arcadeboard:snk>mvs #lang:en #mameparent,pulstar.zip,b97989f6332886266867dcd3e6217003,630c17c57827a6bb1f0e11ff73be8d66abd172a3,a04fedf85a16043bd1c4b6a5aad1f9ffb4895dc2af1c3149de1d538ed356f0fd,b75c33ec6e2c86dd037d739e14101960f2c74034d6a00eed06df67efa8988642ca16c463dd6fa1f63d505dfa03fb4c07a8210163ca77905163ab1aaa162fedf4
Puzzle Bobble / Bust-A-Move@Puzzle Bobble パズルボブル / Bust-A-Move,puzzlebobble,World,1994-12-21,Taito,SNK/Taito,#input:joystick>2h:buttons>1 #players:2:vs #genre:puzzle>drop #arcadeboard:snk>mvs #port:arcade #lang:ja:en #mameparent,pbobblen.zip,fd460e4e1f3c9db930497ec9a845127e,1e5ce0db94b740280de3064ed84088dd6e3bae1e,47daaa1eda1d918050cdf36a2c74736056d6b26780fbcd11de2982d096ed93d2,a26d0156d319ad2881e9982dd5841b75afb2d4e25abd6f6607e4bd22c16969833eeced0a2c57f7ea18cb835cf8c9fe36cbd6d8ee282739ac8958a84cd38be24a
Puzzle Bobble / Bust-A-Move@Puzzle Bobble パズルボブル / Bust-A-Move,puzzlebobble,World,,Taito,SNK/Taito,#input:joystick>2h:buttons>1 #players:2:vs #genre:puzzle>drop #arcadeboard:snk>mvs #port:arcade #lang:ja:en #unlicensed:bootleg,pbobblenb.zip|pbobblen.zip,fd460e4e1f3c9db930497ec9a845127e,1e5ce0db94b740280de3064ed84088dd6e3bae1e,47daaa1eda1d918050cdf36a2c74736056d6b26780fbcd11de2982d096ed93d2,a26d0156d319ad2881e9982dd5841b75afb2d4e25abd6f6607e4bd22c16969833eeced0a2c57f7ea18cb835cf8c9fe36cbd6d8ee282739ac8958a84cd38be24a
Puzzle Bobble 2 / Bust-A-Move Again@Puzzle Bobble 2 パズルボブル2 / Bust-A-Move Again,puzzlebobble2,World,1999,Taito,SNK/Taito,#input:joystick>2h:buttons>1 #players:2:vs #genre:puzzle>drop #arcadeboard:snk>mvs #lang:ja:en #mameparent,pbobbl2n.zip,e1974956f47cfa208ab827a6f15048b2,0769eafc96afb740596bf81c55c5a33d516f6394,f24a1c637c205cecf6db84544ae158dd81bbc18c13dab14679ed96eefe8a29be,1a346dbda2b9f8248fc5f34d66167de54a8aba201db8d7f02aa6f284a05add3a99986bd0dadf317f224f82f3cb4f0c30dd74e1175e8afc0acc8c72945fd4e41d
Puzzle de Pon!,puzzledepon,World,1995-11-28,Visco,SNK/Visco,#input:joystick>2h:buttons>1 #players:2:vs #genre:puzzle>drop #arcadeboard:snk>mvs #lang:ja:en #mameparent,puzzledp.zip,8e46df62d18ffb6ab6f0a28c75d3c07f,d0abb9ca4b060b0349fc43a3b620e44254939bc1,90875da252712c050013908e8dc149a970fbe90235fcaf1fc250a67fd4e79a3a,b5bf532e96519a7190c9a06c5d54968484b58f6c02500efe9b945645c0ae49d88a3de8fd86a860c89d97c43b33016002194110a7fe8796c974b49b3905488324
Puzzle de Pon! R,puzzledeponr,World,1997,Visco,SNK/Visco,#input:joystick>2h:buttons>1 #players:2:vs #genre:puzzle>drop #arcadeboard:snk>mvs #lang:ja:en #mameparent,puzzldpr.zip,4b33d1823c50255a9de5b13cd5f181a3,da81d6e0b548abe8ded9dc670e29d06f49669ce0,b67e9f4e4e1ff2efc4abeaff3c6ff70b1b5ae99f55330ec488084fc2e1e916f5,5dbb656468dcc9d47495590b1ac538fec75fc5b5c7f02ba6df95f0d11dced30a4f192a1875f98cb493e93d895f94fb2d5907dcc6e6ac3405b6a1358341b4df9c
Quiz Daisōsasen: The Last Count Down@クイズ大捜査線 The Last Count Down,quizdaisousasen,Japan,1991,SNK,SNK,#input:joystick>4:buttons>4 #players:2:vs #genre:quiz #arcadeboard:snk>mvs #lang:ja #mameparent,quizdais.zip,f4e86d763e2d7d3649f3a96aff3b14ba,f9cfc48fb720c887fb636d489b9fd57b2b24afb4,70024519b2377f9bb007a21b8acdcc9e0a46f58d243621824afe563ebccf4bc6,10cc047950d85b8b433ab210eca556f23a5d52c8aeef4bbd5d8dd1e1a81b62db78661e8b030e0fef1e1ac3b26b03c4472e194f684cfb2163d49ce788e6432f6c
Kwijeu Salibtamjeong: The Last Count Down@퀴즈 사립탐정 The Last Count Down,quizdaisousasen,South Korea,1995,Viccom/SNK,SNK,#input:joystick>4:buttons>4 #players:2:vs #genre:quiz #arcadeboard:snk>mvs #lang:ko,quizdaisk.zip|quizdais.zip,f4e86d763e2d7d3649f3a96aff3b14ba,f9cfc48fb720c887fb636d489b9fd57b2b24afb4,70024519b2377f9bb007a21b8acdcc9e0a46f58d243621824afe563ebccf4bc6,10cc047950d85b8b433ab210eca556f23a5d52c8aeef4bbd5d8dd1e1a81b62db78661e8b030e0fef1e1ac3b26b03c4472e194f684cfb2163d49ce788e6432f6c
Quiz King of Fighters@クイズ キングオブファイターズ,quizthekingoffighters,Japan,1995-02-01,Saurus/SNK,SNK/Saurus,#input:joystick>4:buttons>4 #players:2:vs #genre:quiz #arcadeboard:snk>mvs #lang:ja #mameparent,quizkof.zip,a471d31dbe2bc767ff622e75bae20545,41ff9a477c4f33eea8d670c00c7d3166b25a41da,9e17098c5c7673477f0d7f20d5366ff8bf4ca98f40b4453e8ea9454bfb681acd,469e1baaec21a31993dec6a05aa078885e1d2301e5ef8fa70738b259ac9afaeb87f56be39eb90fdb200cb191daeb824e423c1ae41d758cde32a50fe68a3fee87
Kwijeu King obeu Paiteojeu@퀴즈 킹 오브 파이터즈,quizthekingoffighters,South Korea,1996,Viccom/Saurus/SNK,SNK/Saurus,#input:joystick>4:buttons>4 #players:2:vs #genre:quiz #arcadeboard:snk>mvs #lang:ko,quizkofk.zip|quizkof.zip,a471d31dbe2bc767ff622e75bae20545,41ff9a477c4f33eea8d670c00c7d3166b25a41da,9e17098c5c7673477f0d7f20d5366ff8bf4ca98f40b4453e8ea9454bfb681acd,469e1baaec21a31993dec6a05aa078885e1d2301e5ef8fa70738b259ac9afaeb87f56be39eb90fdb200cb191daeb824e423c1ae41d758cde32a50fe68a3fee87
Quiz Meitantei Neo & Geo: Quiz Daisōsasen Part 2@クイズ 迷探偵NG ネオ&ジオ Quiz Daisousasen Part 2,quizdaisousasenneoandgeoqdp2,Japan,1992,SNK,SNK,#input:joystick>4:buttons>4 #players:2:vs #genre:quiz #arcadeboard:snk>mvs #lang:ja #mameparent,quizdai2.zip,092fb9625c7535fd2d460a4bdd28904b,db3d6cebc78690c00e99a4802b98bdc95f082750,4f94d0dd20f416b5fec31315ec98cce0e6003eec2470e7a14f212db27b72ca5f,ca1c37305ed25189bfacc3656a3e192cab7ca76e2ff1b646cc0abd29b9742893d0fec669801dea39a9abcd013ec434881743e09f697e179ee5151df302e68d81
Rage of the Dragons@Rage of the Dragons レイジ・オブ・ザ・ドラゴンズ,rageofthedragons,World,2002-06-06,Evoga/Noise Factory,Playmore/BrezzaSoft,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,rotd.zip,1979d53d7e9ea6f85e024a3668b2dfe8,9dde2413c64da94ce9cc7fc55ccea1af7e401684,73daa9f3adc0a9eaeac5c00b9cdc48a160eb69705788156fe7bb639f4c9cd5f7,ddfeaac33b9f213f9664ad4c470516ef45443a62b3446ea334602bad5657180528199ae5af1eb4cee7e311e863787e122f0788f810ae79b5ad306efc5bc00b6d
Raguy / Blue's Journey,raguy,World,1990-12-31,Alpha Denshi,SNK/Alpha Denshi,#input:joystick>4:buttons>3 #players:2:coop #genre:action>platformer #arcadeboard:snk>mvs #lang:ja:en #mameparent,bjourney.zip,7b2c878a91f36dbe39157b8f3e111134,733765340c63e0876c80487537aad1024f735f93,41574047ce5f0922d81c9209d4ca0f7e29d7e731fc24f6af466d3ea3d74ad049,3c3c50d0fad2f5fafdec6aac23b91d6bd01303fa33b4124e57640ec3e9d489c7f2d38bc584bd64a4503d58d37e29b0a58e8dc0eac47fe97ae3e12c32078f0ad3
Real Bout: Garō Densetsu / Real Bout: Fatal Fury@Real Bout 餓狼伝説 / Real Bout: Fatal Fury,realboutgaroudensetsu,World,1995-12-21,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,rbff1.zip,bb131546ade63ea5fe4f21e2f18c76bc,9d084957ca7b3411133d7befbc218ccfb029a7cf,1a2bf488ab5ec699141c2af039fd12153bb55ea2578d032850e1249a1d18c6f6,132b360d818b8fda6faea0e724d6d18d87971e5f6a1eb2f621aeb532f8de35fadeb770c73e4a2aad81dbbcf97e5162933e846bedfedd62c07e4dfce8fbb30811
Real Bout: Garō Densetsu / Real Bout: Fatal Fury@Real Bout 餓狼伝説 / Real Bout: Fatal Fury,realboutgaroudensetsu,World,,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #rev:a,rbff1a.zip|rbff1.zip,bb131546ade63ea5fe4f21e2f18c76bc,9d084957ca7b3411133d7befbc218ccfb029a7cf,1a2bf488ab5ec699141c2af039fd12153bb55ea2578d032850e1249a1d18c6f6,132b360d818b8fda6faea0e724d6d18d87971e5f6a1eb2f621aeb532f8de35fadeb770c73e4a2aad81dbbcf97e5162933e846bedfedd62c07e4dfce8fbb30811
Real Bout: Fatal Fury,realboutgaroudensetsu,South Korea,,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ko,rbff1k.zip|rbff1.zip,bb131546ade63ea5fe4f21e2f18c76bc,9d084957ca7b3411133d7befbc218ccfb029a7cf,1a2bf488ab5ec699141c2af039fd12153bb55ea2578d032850e1249a1d18c6f6,132b360d818b8fda6faea0e724d6d18d87971e5f6a1eb2f621aeb532f8de35fadeb770c73e4a2aad81dbbcf97e5162933e846bedfedd62c07e4dfce8fbb30811
Real Bout: Fatal Fury,realboutgaroudensetsu,South Korea,,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ko #rev:a,rbff1ka.zip|rbff1.zip,bb131546ade63ea5fe4f21e2f18c76bc,9d084957ca7b3411133d7befbc218ccfb029a7cf,1a2bf488ab5ec699141c2af039fd12153bb55ea2578d032850e1249a1d18c6f6,132b360d818b8fda6faea0e724d6d18d87971e5f6a1eb2f621aeb532f8de35fadeb770c73e4a2aad81dbbcf97e5162933e846bedfedd62c07e4dfce8fbb30811
Real Bout Garō Densetsu 2: The Newcomers / Real Bout Fatal Fury 2: The Newcomers@RB2 The Newcomers: Real Bout 餓狼伝説2 / RB2 The Newcomers: Real Bout Fatal Fury 2,realboutgaroudensetsu2thenewcomers,World,1998-03-20,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,rbff2.zip,d0e0cc976abdec16a2316d9e7f381160,93778c65d94776a279f9236a875417410d691077,1fd3c9f92de5c4d778eb8f50fe4c2d99e0ec13b82c37a7e1d51445857dd1a472,54d9f9841807a65414dd7847b506953edd8bdcaf2819cde26a0df72229c0ca9094f282ed6916ab0b80789bf5562484ade7a066105b70b3c3225c6e821b5f20b0
Real Bout Fatal Fury 2: The Newcomers@RB2 The Newcomers: Real Bout Fatal Fury 2,realboutgaroudensetsu2thenewcomers,South Korea,,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ko,rbff2k.zip|rbff2.zip,d0e0cc976abdec16a2316d9e7f381160,93778c65d94776a279f9236a875417410d691077,1fd3c9f92de5c4d778eb8f50fe4c2d99e0ec13b82c37a7e1d51445857dd1a472,54d9f9841807a65414dd7847b506953edd8bdcaf2819cde26a0df72229c0ca9094f282ed6916ab0b80789bf5562484ade7a066105b70b3c3225c6e821b5f20b0
Real Bout Special / Real Bout: Fatal Fury Special,realboutspecial,World,1997-01-28,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,rbffspec.zip,e077c07d9efd9653c6d638cc78fbf779,d8bad2807321109b0a51b84c6cede2f4630d3029,4f696b264e62b2104b376d33fc059458f3a32c295af5fbf6820be4ec8130ca0c,66656d492f4a8a8513ebe06225fdd2ecadcc1bcd44dd7348858b63f9a2ecdfa316198042f607f715431e51d192fc0d217a52fa5f8b1c4817c32d26c8aaed0599
Real Bout: Fatal Fury Special,realboutspecial,South Korea,,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ko,rbffspeck.zip|rbffspec.zip,e077c07d9efd9653c6d638cc78fbf779,d8bad2807321109b0a51b84c6cede2f4630d3029,4f696b264e62b2104b376d33fc059458f3a32c295af5fbf6820be4ec8130ca0c,66656d492f4a8a8513ebe06225fdd2ecadcc1bcd44dd7348858b63f9a2ecdfa316198042f607f715431e51d192fc0d217a52fa5f8b1c4817c32d26c8aaed0599
Riding Hero,ridinghero,World,1990-07-24,SNK,SNK,#input:joystick>2h:buttons>3 #players:2:vs #genre:racing:sports>motogp #arcadeboard:snk>mvs #lang:ja:en #mameparent,ridhero.zip,0c717f018e717bd7d3c1276e1cb52b4f,09886e1630b1121f9a37cc94d8b03ee8f93c0a0f,fa91af0fe7697567cfdc352d3a83c63160ff07dfcfea189fbba15915a9c9c8bc,838fade5b387ea9bdfa30f72648fd00988efbcfcbf40cc440281df516224fea8f9ef566b583860ff24a6c2df30cd15e1026768781177e38f6822f37195977dd0
Robo Army,roboarmy,World,1991-10-30,SNK,SNK,#input:joystick>8:buttons>3 #players:2:coop #genre:brawler #arcadeboard:snk>mvs #lang:ja:en #mameparent,roboarmy.zip,eaf16753e6afb6f86d0964dc72614f8f,f6b95521bad22a008ac2ad79f35c412e146d9904,23e07220c203f08edcd994c7624e5a1b4ae898441a24cb2906e31cf42a9fcedd,beb6f05ec121933900ccee830a1873013c675129edb210cb3e0f88618d78b06fff84c71567052d359f46712505a5ac1a4319a1b7522ff3bf7ae5c7da544ed79f
Robo Army,roboarmy,World,,SNK,SNK,#input:joystick>8:buttons>3 #players:2:coop #genre:brawler #arcadeboard:snk>mvs #lang:ja:en,roboarmya.zip|roboarmy.zip,eaf16753e6afb6f86d0964dc72614f8f,f6b95521bad22a008ac2ad79f35c412e146d9904,23e07220c203f08edcd994c7624e5a1b4ae898441a24cb2906e31cf42a9fcedd,beb6f05ec121933900ccee830a1873013c675129edb210cb3e0f88618d78b06fff84c71567052d359f46712505a5ac1a4319a1b7522ff3bf7ae5c7da544ed79f
Ryūko no Ken / Art of Fighting@龍虎の拳 / Art of Fighting,ryuukonoken,World,1992-09-24,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,aof.zip,1e4956057ab61e040d4ea89358005deb,21ef8e07d727afb25b3c25e27df596b63df610d1,b63b91ed3940b79bf001934ae6871e1b372f959445e58d3aabfc236df65486d1,2bb8447f1b71c2ce033b32b56897c8f22bf757b0b7f274e392a2e9508b26909765d2dadb1114ab2f797d13bcde6dbae8007af41ea841f8ecdc4db959adce9eff
Ryūko no Ken 2 / Art of Fighting 2@龍虎の拳2 / Art of Fighting 2,ryuukonoken2,World,1994-02-03,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,aof2.zip,59908f9237571d706ae6d4840a498d53,c74dc779e3f3c65b0c171540949eb83720973893,256500cb2274d5eace40c4805f2f77bfc1c52c5d21434ee6d0fe89bb2c18d092,a1ef2192b303adc5c0f7682701eb328ceffd0067c3a64713f484760f109edc72d8453608679123ba07d61eea1f99b5df076eda11826d6d1918e2c99396dc3d33
Art of Fighting: Ryūko no Ken Gaiden / The Path of the Warrior: Art of Fighting 3@Art of Fighting 龍虎の拳 外伝 / The Path of the Warrior: Art of Fighting 3,artoffightingryuukonokengaiden,World,1996-03-12,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en:es:pt #mameparent,aof3.zip,b405bb56c3611cf548f99ea0d9492f58,eeba3f6119fbda4b925b71f890036f5c1acdf183,2607f463b0f871211493b6d00dac2aa0fa4131f8b873266d40fef726cae87508,7e22dd7fb5f4a2a814d49badbc60149f0e9304a014d68033b51478ebf1fbf27f664903f7a5fb24d2b258a2e322f8553ec5961a240811191d551260ba17516c23
The Path of the Warrior: Art of Fighting 3,artoffightingryuukonokengaiden,South Korea,,SNK,SNK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:en:es:pt,aof3.zip|aof3.zip,b405bb56c3611cf548f99ea0d9492f58,eeba3f6119fbda4b925b71f890036f5c1acdf183,2607f463b0f871211493b6d00dac2aa0fa4131f8b873266d40fef726cae87508,7e22dd7fb5f4a2a814d49badbc60149f0e9304a014d68033b51478ebf1fbf27f664903f7a5fb24d2b258a2e322f8553ec5961a240811191d551260ba17516c23
Safari Rally@サファリ ラリー,safarirally,Japan,1979,SNK,SNK,#input:joystick>2h:buttons>1 #players:2:alt #search:tate>cw #genre:action>maze:racing #arcadeboard:snk #lang:en,safarirj.zip|safarir.zip,795221aea6ba50931f657537fb41a808,4bd2b978f7d2a7f3e5d8dad5b114168837b04118,aff6562477f603d77f6fe1dc8cb04530386ac24fcd8b7b073f898e3ae9a25102,c9510d723230e477a6d449f51dcfd66490012a114c0809a96a3db7098caa57087c0e24c8806ce2c27ace018bccf0988568b478b18cf73d1190f6d12b075b64e3
